Index,Query(한글),LLM Output
0ABOVW,함부르크 주말 날씨 어때요,"<function_MO>(timeframe=2, location=""함부르크"")"
0ABOVW,대기화면 바꿔볼래요,<function_HG>(theme=-1)
0ABOVW,감지 감도 보통으로 변경하고 싶어,<function_QD>(type=1)
0ABOVW,실외 대기질 정보 연동 옵션을 비활성화해주실래요,"<function_BP>(enable=1, type=0)"
0ABOVW,내일 아침에는 일찍 일어나서 독서를 할까 생각 중이야,<function_MR>()
0ABOVW,새로 나온 게임이 화제라는데 해볼까 고민 중이야,<function_MR>()
0ABOVW,일요일 케이프타운 날씨 몇 도일까,"<function_MO>(timeframe=9, location=""케이프타운"")"
0ABOVW,금요일 날씨 알려줄래,"<function_MO>(timeframe=7, location=""0"")"
0ABOVW,프리미엄실 청정 기능 실행해봐,"<function_FF>(position=""프리미엄실"")"
0ABOVW,나서 지금 에이아이 모드 전부 작동시켜줄래,"<function_BP>(enable=0, type=2)"
0ABOVW,화요일 취리히 날씨 좀 알려줘,"<function_MO>(timeframe=4, location=""취리히"")"
0ABOVW,내아들침실 청정 바로 작동시켜봐,"<function_FF>(position=""내아들침실"")"
0ABOVW,토요일 시드니,"<function_IO>(timeframe=8, location=시드니)"
0ABOVW,대기질을 화면에 보여줘 어제 본 영화가 정말 감동적이었어 추천해줄게,<function_MR>()
0ABOVW,오늘 하루종일 비가 와서 기분이 가라앉아 있었어,<function_MR>()
0ABOVW,기타 치는 걸 배우고 있어요,<function_MR>()
0ABOVW,월요일 목동 날씨 상황 어때,"<function_MO>(timeframe=3, location=""목동"")"
0ABOVW,시작해 주실 수 있을까요 외부 공기질 데이터 연계 기능을 켜주세요,"<function_BP>(enable=0, type=0)"
0ABOVW,방재실에서 청정해줘,"<function_FF>(position=""방재실"")"
0ABOVW,오늘 밤에 뭐 할 계획이야,<function_MR>()
0ABOVW,청정 결과,<function_CE>()
0ABOVW,미세먼지 농도 알려줘 이번 주말에는 오랜만에 영화를 보러 가려고 해,<function_MR>()
0ABOVW,이 제품의 웰컴 기능은 어떤 거야,<function_EN>(type=4)
0ABOVW,토요일 밀라노 날씨 많이 더울까,"<function_MO>(timeframe=8, location=""밀라노"")"
0ABOVW,금요일 인천 대기질을 화면에 보여줘,"<function_IO>(timeframe=7, location=인천)"
0ABOVW,주말엔 뭐 할거야,<function_MR>()
0ABOVW,지원하는 청정 기능 뭐야,<function_EN>(type=3)
0ABOVW,수요일 목포 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=5, location=""목포"")"
0ABOVW,MX관 청정해주실 거예요,"<function_FF>(position=""MX관"")"
0ABOVW,할인 쿠폰 받았어,<function_MR>()
0ABOVW,스캐닝 공청 기능 중지해줘,<function_IH>(scan=False)
0ABOVW,이번 주에는 운동을 좀 더 열심히 해야겠어 체력이 필요해,<function_MR>()
0ABOVW,이 책 읽어볼래,<function_MR>()
0ABOVW,실외 대기질 정보 연동 설정을 좀 꺼 주실 수 있을까요 에이아이 모드 들어가고 나서,"<function_BP>(enable=1, type=0)"
0ABOVW,새로 산 옷이 너무 마음에 들어서 자주 입고 있어,<function_MR>()
0ABOVW,여자락커룸 즉시 청정 시스템 작동해주실래요,"<function_FF>(position=""여자락커룸"")"
0ABOVW,이번 주말에는 영화관에 가서 보고 싶은 영화를 보려고 해,<function_MR>()
0ABOVW,화요일 날씨 알려주세요,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,나무 보이스는 뭐야,<function_JS>(type=4)
0ABOVW,나이트 모드 비활성화해줘,<function_BS>(enable=False)
0ABOVW,뉴델리의 목요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=6, location=뉴델리)"
0ABOVW,새로 시작한 드라마가 너무 재밌어서 시간 가는 줄 모르겠어,<function_MR>()
0ABOVW,지금 판교 날씨 비 와,"<function_MO>(timeframe=0, location=판교)"
0ABOVW,포름알데히드가 무엇인지 말해줘,<function_HW>(type=5)
0ABOVW,배터리 얼마나 남았어,<function_JJ>()
0ABOVW,화면을 기본 테마로 전환해주세요,<function_HG>(theme=0)
0ABOVW,키토 월요일 날씨 어때,"<function_MO>(timeframe=3, location=""키토"")"
0ABOVW,프라이버시로 바꿔주실 수 있나요,<function_GN>(enable=True)
0ABOVW,오랜만에 영화를 한 편 봤는데 정말 감동적이었어,<function_MR>()
0ABOVW,내일 기기 주변 공기 상태는 어때,"<function_IO>(timeframe=1, location=""0"")"
0ABOVW,스캐닝 공기청정 시작해줘,<function_IH>(scan=True)
0ABOVW,이번에 새로 나온 전자제품 리뷰를 봤는데 괜찮더라,<function_MR>()
0ABOVW,요즘 들어서 잠이 잘 안 와서 수면 패턴을 바꿔야 할 것 같아,<function_MR>()
0ABOVW,월요일 군포 날씨 더울까,"<function_MO>(timeframe=3, location=""군포"")"
0ABOVW,하나의 영화만 평생 볼 수 있다면 뭘 선택할 거야,<function_MR>()
0ABOVW,기본 설정된 온도 단위 알려줘,<function_EW>(get=True)
0ABOVW,새로운 취미를 찾아봐야겠어,<function_MR>()
0ABOVW,미용실놀이방에서 청정 시작해줘,"<function_FF>(position=""미용실놀이방"")"
0ABOVW,대기화면 바꿔주면 좋겠어,<function_HG>(theme=-1)
0ABOVW,웰컴 기능에 대해서 설명해주겠어,<function_EN>(type=4)
0ABOVW,공기청정기 몇 대가 있는 게 제일 이상적이야,<function_CS>(type=2)
0ABOVW,너는 뭘 할 줄 알아,<function_EN>(type=2)
0ABOVW,수요일 킬리만자로 날씨 몇 도야,"<function_MO>(timeframe=5, location=""킬리만자로"")"
0ABOVW,이번 주말에는 무슨 요리를 해볼까 생각 중이야,<function_MR>()
0ABOVW,내일 몬트리올 공기질 괜찮아,"<function_IO>(timeframe=1, location=""몬트리올"")"
0ABOVW,금요일 나이로비 날씨 몇 도일까,"<function_MO>(timeframe=7, location=""나이로비"")"
0ABOVW,감지 감도 높게 변경해주시면 좋겠어요,<function_QD>(type=2)
0ABOVW,밝기를 삼단계로 해줘,<function_WN>(brightness=3)
0ABOVW,감지 감도 높음으로 변경할게,<function_QD>(type=2)
0ABOVW,청정 기능 목록 좀 보여줄래,<function_EN>(type=3)
0ABOVW,수요일 브뤼셀 날씨 좀 알려줘,"<function_MO>(timeframe=5, location=""브뤼셀"")"
0ABOVW,유브이 엘이디는 무슨 기능이야,<function_JS>(type=6)
0ABOVW,노량진에 오늘 대기오염 심해,"<function_IO>(timeframe=0, location=""노량진"")"
0ABOVW,이번 주말에는 뭘 해야 할지 고민 중이야 계획을 세워야겠어,<function_MR>()
0ABOVW,원장실에서 지금 공기청정해보실래요,"<function_FF>(position=""원장실"")"
0ABOVW,일요일 날씨 알려죠,"<function_MO>(timeframe=9, location=""0"")"
0ABOVW,월요일 날씨 알려주세요,"<function_MO>(timeframe=3, location=""0"")"
0ABOVW,금요일 발렌시아 날씨 알려주세요,"<function_MO>(timeframe=7, location=""발렌시아"")"
0ABOVW,스캐닝 청정 상태 알려줘,<function_IH>(get=True)
0ABOVW,뉴욕 날씨 알려줘,"<function_MO>(timeframe=0, location=뉴욕)"
0ABOVW,만약 한 명의 유명인과 저녁을 먹을 수 있다면 누구를 선택할 거야,<function_MR>()
0ABOVW,센서 민감도 상태 알려주세요,<function_QD>(get=True)
0ABOVW,공기청정기의 구성 요소들을 설명해줄 수 있어,<function_SB>(type=4)
0ABOVW,공기질 엘이디 기능 꺼줘,<function_SC>(enable=False)
0ABOVW,충전이 하나도 안 됐어,<function_KP>(type=2)
0ABOVW,월요일 헬싱키 날씨 비 와,"<function_MO>(timeframe=3, location=""헬싱키"")"
0ABOVW,커피 없으면 하루 시작하기 힘들지 않아,<function_MR>()
0ABOVW,목요일 날씨 추울까,"<function_MO>(timeframe=6, location=""0"")"
0ABOVW,나서 저녁으로 뭘 먹을지 아직도 고민 중이야 빨리 결정해야겠어,<function_MR>()
0ABOVW,화면을 실내 공기질 테마로 설정해줘,<function_HG>(theme=2)
0ABOVW,목요일 날씨 보여줘,"<function_MO>(timeframe=6, location=""산레모"")"
0ABOVW,지금 오사카에서 공기질이 나쁘다는 얘기 있나요,"<function_IO>(timeframe=0, location=""오사카"")"
0ABOVW,다음 주에 있을 중요한 발표를 준비 중이야,<function_MR>()
0ABOVW,음소거,<function_MV>(mute=True)
0ABOVW,가볍게 웃을 수 있는 영화 추천해 줄래,<function_MR>()
0ABOVW,바이탈 사인 기능에 대해 더 자세히 알고 싶어요,<function_EN>(type=7)
0ABOVW,엘이디 화면밝기를 삼단계로 설정해줘,<function_WN>(brightness=3)
0ABOVW,주말 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=2, location=""0"")"
0ABOVW,라이언 레이놀즈에 대해서 어떻게 생각해,<function_MR>()
0ABOVW,저녁으로 뭐 먹을까 치킨 아니면 피자,<function_MR>()
0ABOVW,쿠스코 월요일 날씨 알려줘,"<function_MO>(timeframe=3, location=""쿠스코"")"
0ABOVW,공간별 누적 공기질 정보 연동 옵션을 비활성화해 주시면 감사하겠습니다 에이아이 모드 설정에서요 꺼주세요,"<function_BP>(enable=1, type=1)"
0ABOVW,일요일 상하이 날씨 비 와,"<function_MO>(timeframe=9, location=""상하이"")"
0ABOVW,에이아이 모드의 실외 대기질 정보 연동 꺼주시길 바랍니다,"<function_BP>(enable=1, type=0)"
0ABOVW,나무 보이스는 뭘 말하는거야,<function_JS>(type=4)
0ABOVW,가족실 청정 기능 작동해줘,"<function_FF>(position=""가족실"")"
0ABOVW,음소거 켜줘,<function_MV>(mute=True)
0ABOVW,충전시 주의사항을 알려줘,<function_DW>(type=2)
0ABOVW,나서 팬 풍량 오토로 설정해줘,<function_NK>(speed=0)
0ABOVW,실내 공기질 테마로 대기화면 바꿔줘,<function_HG>(theme=2)
0ABOVW,화면을 기본으로 설정해,<function_HG>(theme=0)
0ABOVW,구역별 공기 상태 모니터링 하게 도와줄래,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,일요일 날씨 어때,"<function_MO>(timeframe=9, location=""밀드라"")"
0ABOVW,장애인자료실에서 공기청정해줄래요,"<function_FF>(position=""장애인자료실"")"
0ABOVW,소리 조절해 줄 수 있어요,<function_ZV>(volume=-1)
0ABOVW,미세먼지가 무엇입니까,<function_HW>(type=1)
0ABOVW,목소리 설정 남성으로 변경해줘,<function_GQ>(gender=2)
0ABOVW,새로 산 책을 읽고 있는데 내용이 되게 흥미로워,<function_MR>()
0ABOVW,기기 언어 설정 하고 싶어,<function_HS>(type=-1)
0ABOVW,내일 도쿄 날씨 비 와,"<function_MO>(timeframe=1, location=도쿄)"
0ABOVW,이벤트존 공기청정 즉시 시작해줄래,"<function_FF>(position=""이벤트존"")"
0ABOVW,새로 나온 스마트폰이 되게 좋아 보이더라,<function_MR>()
0ABOVW,바로 그룹학습실 공기청정 작동해주세요,"<function_FF>(position=""그룹학습실"")"
0ABOVW,자주는 아니어도 가끔 케이크를 구워요,<function_MR>()
0ABOVW,이 기기 어디에 설치하면 돼,<function_CS>(type=1)
0ABOVW,프라이버시 해제해줘,<function_GN>(enable=False)
0ABOVW,현재 나폴리 대기질 지수는 몇이에요,"<function_IO>(timeframe=0, location=""나폴리"")"
0ABOVW,수요일 고성 날씨 알려줄래,"<function_MO>(timeframe=5, location=""고성"")"
0ABOVW,오늘 싱가포르 공기질 알려주세요,"<function_IO>(timeframe=0, location=""싱가포르"")"
0ABOVW,오늘은 산책을 하면서 기분을 전환해야겠어,<function_MR>()
0ABOVW,오늘 커피 한 잔 할까,<function_MR>()
0ABOVW,점심에 뭐 먹을지 고민 중이야,<function_MR>()
0ABOVW,에러 내역 보여줘,<function_XO>()
0ABOVW,센서창 청소하는 방법 알려줘,<function_PC>(type=4)
0ABOVW,목요일 메데인 날씨 어때,"<function_MO>(timeframe=6, location=""메데인"")"
0ABOVW,이 책 다 읽었어,<function_MR>()
0ABOVW,월요일 날씨 좀 알려줘 요,<function_MO>()
0ABOVW,감지 감도 보통으로 변경해주시면 좋겠어요,<function_QD>(type=1)
0ABOVW,스캐닝 청정 켜줘,<function_IH>(scan=True)
0ABOVW,월요일 날씨 추울까,"<function_MO>(timeframe=3, location=""0"")"
0ABOVW,내일은 운동을 좀 더 열심히 해야겠어 요즘 너무 게을러진 것 같아,<function_MR>()
0ABOVW,감지 감도 낮게 변경해줄래요,<function_QD>(type=0)
0ABOVW,금요일 쿠칭 날씨 더워,"<function_MO>(timeframe=7, location=""쿠칭"")"
0ABOVW,볼륨 오로 해줘,<function_ZV>(volume=5)
0ABOVW,음량을 오로 설정해줘,<function_ZV>(volume=5)
0ABOVW,좌식 바로 청정해보실래요,"<function_FF>(position=""좌식"")"
0ABOVW,감지 민감도를 높음으로 조정해줄 수 있어,<function_QD>(type=2)
0ABOVW,네가 누구인지 먼저 말해줘,<function_EN>(type=1)
0ABOVW,음성인식 시작해줘,<function_QT>(enable=True)
0ABOVW,수요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=5, location=노원구)"
0ABOVW,홍보실으로 가서 청정해 줘,<function_FF>(position=홍보실)
0ABOVW,에이아이 모드의 실외 대기질 정보 연동 켜주시길 바랍니다,"<function_BP>(enable=0, type=0)"
0ABOVW,현재 밝기 상태가 몇 퍼인지 알고 싶어,<function_WN>(get=True)
0ABOVW,주말에 만날까,<function_MR>()
0ABOVW,화요일 칭다오 날씨 두껍게 입어야 해,"<function_MO>(timeframe=4, location=""칭다오"")"
0ABOVW,유아부실 공기청정 동작 시작해주세요,"<function_FF>(position=""유아부실"")"
0ABOVW,운동하러 갈 거야,<function_MR>()
0ABOVW,주말 날씨 몇 도야,"<function_MO>(timeframe=2, location=""0"")"
0ABOVW,아기의방에서 공기청정 진행해주세요,"<function_FF>(position=""아기의방"")"
0ABOVW,화요일 교토 날씨 비 와요,"<function_MO>(timeframe=4, location=""교토"")"
0ABOVW,스터디룸B에서 공기청정 진행해보시죠,"<function_FF>(position=""스터디룸B"")"
0ABOVW,월요일 멕시코시티 날씨 비 와,"<function_MO>(timeframe=3, location=멕시코시티)"
0ABOVW,온도 단위 변경을 위한 메뉴는 어디에 있어,<function_JS>(type=5)
0ABOVW,밀드라 일요일 날씨 어때요,"<function_MO>(timeframe=9, location=""밀드라"")"
0ABOVW,오늘은 국물 요리가 땡긴다,<function_MR>()
0ABOVW,유브이 살균 엘이디 켜줘,<function_NN>(enable=True)
0ABOVW,음소거해줘,<function_MV>(mute=True)
0ABOVW,주말 울산 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=2, location=""울산"")"
0ABOVW,오늘 하루 종일 컴퓨터 앞에서 일했더니 눈이 너무 피로해,<function_MR>()
0ABOVW,수요일 이스탄불 날씨 알려줘,"<function_MO>(timeframe=5, location=이스탄불)"
0ABOVW,옛날 영화가 더 좋아,<function_MR>()
0ABOVW,선택 공간 청정 시작해볼까,<function_FF>(position=-1)
0ABOVW,자기 전에 잠깐 책이나 읽을까 싶어,<function_MR>()
0ABOVW,장애물 감지 센서 청소 방법을 설명해줘,<function_PC>(type=6)
0ABOVW,하이나무 음성 성별이 뭐야,<function_GQ>(get=True)
0ABOVW,새로 시작한 드라마가 정말 재밌어 다음 화가 너무 기대 돼,<function_MR>()
0ABOVW,에러 내역 표시해줘,<function_XO>()
0ABOVW,책상 정리 좀 해야겠어,<function_MR>()
0ABOVW,너무 지저분해졌어 금요일 기기 근처 공기 상태는 어때,<function_IO>()
0ABOVW,금요일 순창 날씨 어때,"<function_MO>(timeframe=7, location=""순창"")"
0ABOVW,나 따라와줘 요,<function_CK>()
0ABOVW,햄스터방에서 청정 좀 해줄래요,"<function_FF>(position=""햄스터방"")"
0ABOVW,유기화합물을 알려줘,<function_HW>(type=3)
0ABOVW,이번 주말에는 캠핑을 가기로 했어 기대 돼,<function_MR>()
0ABOVW,오늘 저녁에는 가족들이랑 함께 시간을 보내기로 했어,<function_MR>()
0ABOVW,새로 나온 노래가 정말 좋더라 계속 듣고 있어,<function_MR>()
0ABOVW,터보로 설정해줘,<function_NK>(speed=4)
0ABOVW,내일 날씨 알려줘,"<function_MO>(timeframe=1, location=""0"")"
0ABOVW,이 영화 진짜 재밌어,<function_MR>()
0ABOVW,엘이디 아이 밝기 일단계로 높일래,<function_WN>(brightness=1)
0ABOVW,이번에 새로 나온 스마트폰이 정말 좋다는데 살까 말까 고민이네,<function_MR>()
0ABOVW,강서구 내일 날씨 눈 올까,"<function_MO>(timeframe=1, location=""강서구"")"
0ABOVW,구역별 공기질 모니터링 상황 보여줘,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,강력 설정에서의 소음 수준이 어떻게 돼,<function_SB>(type=3)
0ABOVW,지금 밝기가 어떻게 되,<function_WN>(get=True)
0ABOVW,콘서트 티켓 구했어,<function_MR>()
0ABOVW,A1 필터 관리하려면 어떻게 해야 돼,<function_PC>(type=3)
0ABOVW,이거 어떻게 사용하는 거야,<function_MR>()
0ABOVW,이번 주말에는 무슨 영화를 볼지 미리 계획을 세워야겠어,<function_MR>()
0ABOVW,주말 바르셀로나 날씨 몇 도일까,"<function_MO>(timeframe=2, location=""바르셀로나"")"
0ABOVW,요즘 무슨 책 읽어,<function_MR>()
0ABOVW,청정 기능은 뭐가 있어,<function_EN>(type=3)
0ABOVW,요즘 들어서 스트레스를 많이 받는 것 같아 좀 쉬어야겠어,<function_MR>()
0ABOVW,오랜만에 운동을 시작했더니 몸이 좀 뻐근해,<function_MR>()
0ABOVW,드라마 마라톤 해본 적 있어,<function_MR>()
0ABOVW,풍속을 조절해 주세요 낮게,<function_NK>()
0ABOVW,맥박 수치 확인해주시겠어요,<function_GV>()
0ABOVW,유비 살균 에리디 기능 작동 정지해,<function_NN>(enable=False)
0ABOVW,나무 보이스는 어떤 기능이야,<function_JS>(type=4)
0ABOVW,여름에는 어디로 휴가 가,<function_MR>()
0ABOVW,내일은 아침 일찍 산책할 계획이야,<function_MR>()
0ABOVW,에이아이 모드 둘 다 켜주세요,"<function_BP>(enable=0, type=2)"
0ABOVW,주말 나이로비 날씨 알려줘,"<function_MO>(timeframe=2, location=나이로비)"
0ABOVW,저녁에는 뭘 해야 시간도 잘 가고 의미 있을까 고민 중이야,<function_MR>()
0ABOVW,스캐닝 정지해,<function_IH>(scan=False)
0ABOVW,기기 언어 설정 한국어로 해줘,<function_HS>(type=1)
0ABOVW,충전 중일 때 어떤 주의사항이 있어,<function_DW>(type=2)
